time,x,y,yaw,v,omega
1627480529.3868208,0.0,0.0,-0.8844314761092839,0.0,-0.00014528632164001465
1627480529.4033883,0.0,0.0,-0.8842946286001961,0.0,0.003337860107421875
1627480529.4461367,0.0,0.0,-0.8843743646364329,0.0,-0.0022786003537476063
1627480529.4756699,0.0,0.0,-0.8842631753601392,0.0,0.001951267826370895
1627480529.5345993,0.0,0.0,-0.8843378251538411,0.0,-0.0020745727233588696
1627480529.5775995,0.0,0.0,-0.8845270386887127,0.0,-0.0026645795442163944
1627480529.6270344,0.0,0.0,-0.8844784177366136,0.0,0.0013879367616027594
1627480529.6740782,0.0,0.0,-0.8843619501925182,0.0,0.001941124559380114
1627480529.727881,0.0,0.0,-0.8844694009372347,0.0,-0.0029835435561835766
1627480529.780455,0.0,0.0,-0.884370589670497,0.0,0.0015194599982351065
1627480529.8672287,0.0,0.0,-0.8844723574645947,0.0,-0.0028262536507099867
1627480529.9105198,0.0,0.0,-0.884711966391379,0.0,-0.0036304646637290716
1627480529.9727876,0.0,0.0,-0.884580189774515,0.0,0.003765310626477003
1627480529.9922206,0.0,0.0,-0.8844304277896203,0.0,0.0019452788401395082
1627480530.0457823,0.0,0.0,-0.884476583143853,0.0,-0.0014435499906539917
1627480530.0883756,0.0,0.0,-0.8845769710283083,0.0,-0.002048453548923135
1627480530.1322198,0.0,0.0,-0.8845250568518309,0.0,0.0016223639249801636
1627480530.1771133,0.0,0.0,-0.8843793763795831,0.0,0.0026486136484891176
1627480530.2202063,0.0,0.0,-0.8844778522929343,0.0,-0.0028133392333984375
1627480530.2730794,0.0,0.0,-0.8844399273412391,0.0,0.0005201117601245642
1627480530.331662,0.0,0.0,-0.8844823077369642,0.0,-0.0013262033462524414
1627480530.376931,0.0,0.0,-0.8843943380658437,0.0,0.0017250285018235445
1627480530.4203837,0.0,0.0,-0.884477631482411,0.0,-0.002602115273475647
1627480530.4645424,-1.621246337890625e-05,1.9550323486328125e-05,-0.8842660903825108,-0.0004962879465892911,0.004147781990468502
1627480530.50863,-4.8160552978515625e-05,5.8650970458984375e-05,-0.8833127921604097,-0.0015819178661331534,0.029789283871650696
1627480530.5521035,-9.632110595703125e-05,0.00011730194091796875,-0.879170669095753,-0.001205270760692656,0.0657486543059349
