time,v,omega
1627480257.897085,0.028148132337512635,-0.7185186766248737
1627480257.9072568,0.028503549310376443,-0.7149645068962356
1627480257.9176962,0.028503549310376443,-0.7149645068962356
1627480257.9280572,0.028503549310376443,-0.7149645068962356
1627480257.938425,0.028503549310376443,-0.7149645068962356
1627480257.9488647,0.028503549310376443,-0.7149645068962356
1627480257.95923,0.02870942573446025,-0.7129057426553975
1627480257.9697542,0.02870942573446025,-0.7129057426553975
1627480257.9800634,0.02870942573446025,-0.7129057426553975
1627480257.9904222,0.029078680374538004,-0.70921319625462
1627480258.000701,0.029078680374538004,-0.70921319625462
1627480258.0110755,0.029078680374538004,-0.70921319625462
1627480258.0214052,0.029078680374538004,-0.70921319625462
1627480258.0320408,0.02928980006346087,-0.7071019993653913
1627480258.0423796,0.02928980006346087,-0.7071019993653913
1627480258.0529191,0.02928980006346087,-0.7071019993653913
1627480258.0633743,0.02928980006346087,-0.7071019993653913
1627480258.073689,0.02928980006346087,-0.7071019993653913
1627480258.0840201,0.029509954511294345,-0.7049004548870565
1627480258.0944676,0.029856804583967136,-0.7014319541603287
1627480258.1048303,0.029856804583967136,-0.7014319541603287
1627480258.1153047,0.029856804583967136,-0.7014319541603287
1627480258.1256728,0.029856804583967136,-0.7014319541603287
1627480258.136398,0.029856804583967136,-0.7014319541603287
1627480258.1465414,0.030084953300647133,-0.6991504669935287
1627480258.1568727,0.030084953300647133,-0.6991504669935287
1627480258.1672034,0.030084953300647133,-0.6991504669935287
1627480258.1777573,0.030084953300647133,-0.6991504669935287
1627480258.188033,0.030084953300647133,-0.6991504669935287
1627480258.1983678,0.030565742148602127,-0.6943425785139787
1627480258.2088385,0.030565742148602127,-0.6943425785139787
1627480258.2192132,0.030565742148602127,-0.6943425785139787
1627480258.2296393,0.030565742148602127,-0.6943425785139787
1627480258.2399035,0.03081738764639428,-0.6918261235360572
1627480258.250505,0.03081738764639428,-0.6918261235360572
1627480258.2606785,0.03081738764639428,-0.6918261235360572
1627480258.270964,0.03081738764639428,-0.6918261235360572
1627480258.281296,0.031290176521727546,-0.6870982347827246
1627480258.2916021,0.031290176521727546,-0.6870982347827246
1627480258.3019528,0.031290176521727546,-0.6870982347827246
1627480258.3125234,0.031290176521727546,-0.6870982347827246
1627480258.3229132,0.031290176521727546,-0.6870982347827246
1627480258.33341,0.03155181556040026,-0.6844818443959975
1627480258.3437924,0.03155181556040026,-0.6844818443959975
1627480258.3541477,0.03155181556040026,-0.6844818443959975
1627480258.3644822,0.03155181556040026,-0.6844818443959975
1627480258.3748903,0.032064491450957244,-0.6793550854904276
1627480258.38531,0.032064491450957244,-0.6793550854904276
1627480258.3958278,0.032064491450957244,-0.6793550854904276
1627480258.406205,0.032064491450957244,-0.6793550854904276
1627480258.4165778,0.032064491450957244,-0.6793550854904276
1627480258.4270918,0.03230607835358499,-0.6769392164641501
1627480258.437374,0.03230607835358499,-0.6769392164641501
1627480258.4478018,0.03230607835358499,-0.6769392164641501
1627480258.4584298,0.03230607835358499,-0.6769392164641501
1627480258.4686112,0.03230607835358499,-0.6769392164641501
1627480258.4789255,0.03280032363294396,-0.6719967636705604
1627480258.489293,0.03280032363294396,-0.6719967636705604
1627480258.4995332,0.03280032363294396,-0.6719967636705604
1627480258.50988,0.03280032363294396,-0.6719967636705604
1627480258.520166,0.03280032363294396,-0.6719967636705604
1627480258.530505,0.03303845761684006,-0.6696154238315994
1627480258.540796,0.03303845761684006,-0.6696154238315994
1627480258.5511029,0.03303845761684006,-0.6696154238315994
1627480258.561419,0.03303845761684006,-0.6696154238315994
1627480258.5719247,0.03361612877556506,-0.6638387122443494
1627480258.582164,0.03361612877556506,-0.6638387122443494
1627480258.592535,0.03361612877556506,-0.6638387122443494
1627480258.6028016,0.03361612877556506,-0.6638387122443494
1627480258.6131418,0.03361612877556506,-0.6638387122443494
1627480258.6234863,0.03388794030954032,-0.6611205969045968
1627480258.6338642,0.03388794030954032,-0.6611205969045968
1627480258.6442149,0.03388794030954032,-0.6611205969045968
1627480258.6546488,0.03388794030954032,-0.6611205969045968
1627480258.6650767,0.03388794030954032,-0.6611205969045968
1627480258.6756358,0.034201463477841546,-0.6579853652215846
1627480258.685876,0.034201463477841546,-0.6579853652215846
1627480258.696438,0.034201463477841546,-0.6579853652215846
1627480258.706696,0.034201463477841546,-0.6579853652215846
1627480258.7170093,0.03450190229364412,-0.6549809770635588
1627480258.7276711,0.03450190229364412,-0.6549809770635588
1627480258.73809,0.03450190229364412,-0.6549809770635588
1627480258.7484198,0.03450190229364412,-0.6549809770635588
1627480258.758801,0.03516820315991487,-0.6483179684008513
1627480258.7691553,0.03516820315991487,-0.6483179684008513
1627480258.7794886,0.03516820315991487,-0.6483179684008513
1627480258.7904098,0.03516820315991487,-0.6483179684008513
1627480258.8004396,0.03516820315991487,-0.6483179684008513
1627480258.810823,0.03543400959797207,-0.6456599040202793
1627480258.8212044,0.03543400959797207,-0.6456599040202793
1627480258.8316193,0.03543400959797207,-0.6456599040202793
1627480258.841948,0.03543400959797207,-0.6456599040202793
1627480258.8522093,0.0359141536336832,-0.640858463663168
1627480258.8625908,0.0359141536336832,-0.640858463663168
1627480258.8728998,0.0359141536336832,-0.640858463663168
1627480258.883327,0.0359141536336832,-0.640858463663168
1627480258.8936648,0.03617879368913728,-0.6382120631086272
1627480258.904106,0.03617879368913728,-0.6382120631086272
1627480258.9144492,0.03617879368913728,-0.6382120631086272
1627480258.9251156,0.03617879368913728,-0.6382120631086272
1627480258.9354835,0.03617879368913728,-0.6382120631086272
