time,x,y,yaw,v,omega
1629116351.295511,0.0,0.0,0.8418690246481324,0.0,0.0012053383979946375
1629116351.3188665,0.0,0.0,0.8417646458426392,0.0,-0.0026091933250427246
1629116351.367753,0.00033721327781677246,0.000377655029296875,0.8417688358066203,0.01446324959397316,0.00012091227836208418
1629116351.3903532,0.002617074176669121,0.0029230117797851562,0.8388764846152248,0.0776577889919281,-0.06573579460382462
1629116351.438764,0.005567466840147972,0.0061931610107421875,0.8344985006369885,0.12233498692512512,-0.12161003053188324
1629116351.4986439,0.012071583420038223,0.01331329345703125,0.8266140531529577,0.16344697773456573,-0.13363462686538696
1629116351.5458474,0.01611093059182167,0.017679214477539062,0.8218834091150549,0.18024276196956635,-0.143354594707489
1629116351.592503,0.025551218539476395,0.02780628204345703,0.8191100479173722,0.19229091703891754,-0.03851867467164993
1629116351.6407576,0.030388809740543365,0.032985687255859375,0.819849388286629,0.1968608945608139,0.020537111908197403
1629116351.6923234,0.03897269442677498,0.04218101501464844,0.8197273803021368,0.20289373397827148,-0.0019669532775878906
1629116351.7403276,0.04358455911278725,0.04712104797363281,0.819686259614517,0.20478646457195282,-0.0012480851728469133
1629116351.7792099,0.04990121349692345,0.05389690399169922,0.8212716940260065,0.20586025714874268,0.03523164242506027
1629116351.8547125,0.05484214052557945,0.05922222137451172,0.824310754597661,0.20178242027759552,0.08442004770040512
1629116351.8975346,0.0683835856616497,0.0737619400024414,0.817551493528161,0.20483390986919403,-0.06968335807323456
1629116351.9442613,0.07296813651919365,0.0786581039428711,0.8189112152394814,0.20325247943401337,0.041204869747161865
1629116351.9874635,0.0778624601662159,0.08388805389404297,0.8181754899152129,0.2046549767255783,-0.021021706983447075
1629116352.0305917,0.08251376822590828,0.08886051177978516,0.8192715362865198,0.20025219023227692,0.03223734721541405
1629116352.0746777,0.08707611635327339,0.09374237060546875,0.8191989375336209,0.2088131606578827,-0.0022687017917633057
1629116352.074695,0.09259103611111641,0.099639892578125,0.8185674470616321,0.20702843368053436,-0.016192594543099403
1629116352.1186454,0.09724326804280281,0.10461139678955078,0.8185057959857069,0.20632044970989227,-0.0018676122417673469
1629116352.1599782,0.1021316684782505,0.1098470687866211,0.820845521593377,0.2046549767255783,0.06684745848178864
1629116352.204612,0.10729004815220833,0.11538505554199219,0.8208180640998255,0.20453770458698273,-0.0007410307298414409
1629116352.246641,0.11182734742760658,0.1202554702758789,0.8208442821997988,0.2017184942960739,0.0007947285776026547
1629116352.2466557,0.11716261878609657,0.12597370147705078,0.8192896520628795,0.2005385160446167,-0.03986175358295441
1629116352.2919543,0.12174386158585548,0.1308727264404297,0.8185215740037278,0.20325247943401337,-0.023274710401892662
1629116352.3333683,0.12662867084145546,0.13611125946044922,0.8222011612128798,0.2046549767255783,0.10512896627187729
1629116352.3787434,0.13151216879487038,0.1413860321044922,0.825575077123982,0.20537814497947693,0.09639944136142731
1629116352.4224193,0.1364455260336399,0.14675235748291016,0.8292657529504445,0.20827078819274902,0.1054457277059555
1629116352.466481,0.14476213231682777,0.15585041046142578,0.8312000914358538,0.20543840527534485,0.03224015235900879
1629116352.510562,0.14926903322339058,0.1607837677001953,0.8298658940231394,0.20248548686504364,-0.04043181613087654
1629116352.5546353,0.1539960689842701,0.16596126556396484,0.8318942575860586,0.19475166499614716,0.05634460225701332
1629116352.5546706,0.15890200808644295,0.17135238647460938,0.8331392855434617,0.20827078819274902,0.03557034954428673
1629116352.5986216,0.1636618711054325,0.1766033172607422,0.835627165844592,0.1968608945608139,0.06910993158817291
1629116352.6456182,0.1719771958887577,0.1858386993408203,0.8399592476381038,0.20712578296661377,0.07220109552145004
1629116352.6935194,0.1765214242041111,0.19090843200683594,0.8401334761123744,0.20632044970989227,0.0052795265801250935
1629116352.7386,0.18126368895173073,0.19620895385742188,0.8417297169372946,0.19756397604942322,0.04433923214673996
1629116352.7825866,0.18613849952816963,0.20166301727294922,0.841034865801516,0.20899395644664764,-0.01985175348818302
1629116352.828786,0.1905909664928913,0.20664501190185547,0.8419933029068737,0.1965300291776657,0.028187736868858337
1629116352.828805,0.1962341107428074,0.21293926239013672,0.8378268135883084,0.20618949830532074,-0.10162156075239182
1629116352.8704867,0.2006630040705204,0.21784114837646484,0.8341993195151775,0.20018452405929565,-0.10992360860109329
1629116352.908444,0.20512965694069862,0.2227764129638672,0.8362828317075859,0.2017184942960739,0.06313576549291611
1629116352.9510918,0.2101992554962635,0.2283954620361328,0.8372069381659014,0.21021930873394012,0.02567138895392418
1629116352.9944367,0.21497242525219917,0.2337026596069336,0.8393737880066834,0.19826704263687134,0.06019075587391853
1629116353.0388234,0.21955928578972816,0.23880290985107422,0.8372531426753014,0.20785441994667053,-0.06426283717155457
1629116353.0388346,0.2242489941418171,0.24401473999023438,0.8388800825168127,0.20620764791965485,0.04785025864839554
1629116353.0826063,0.22878441587090492,0.24905872344970703,0.8380140035896763,0.20555345714092255,-0.026244105771183968
