time,x,y,yaw,v,omega
1629114699.8629663,0.0,0.0,-0.9337039260092835,0.0,-0.06763594597578049
1629114699.9272234,1.5035271644592285e-05,-2.03549861907959e-05,-0.9358983163925688,0.0007669904734939337,-0.06649710983037949
1629114699.9918017,5.21540641784668e-08,2.9802322387695312e-08,-0.938371490309896,-0.0007669904734939337,-0.07494652271270752
1629114700.0058753,5.21540641784668e-08,2.9802322387695312e-08,-0.9432794029622102,0.0,-0.07011209428310394
1629114700.060507,5.21540641784668e-08,2.9802322387695312e-08,-0.9453940465305839,0.0,-0.06408040970563889
1629114700.149325,5.21540641784668e-08,2.9802322387695312e-08,-0.9489123337171285,0.0,-0.07329881191253662
1629114700.1547627,1.4774501323699951e-05,-2.0563602447509766e-05,-0.9512335338608539,0.0007669904734939337,-0.07033709436655045
1629114700.1677392,1.4774501323699951e-05,-2.0563602447509766e-05,-0.9533844402425992,0.0,-0.06517858058214188
1629114700.1842637,1.4901161193847656e-07,8.940696716308594e-08,-0.9562437791142963,-0.0006327671580947936,-0.07148385047912598
1629114700.2815104,1.471489667892456e-05,-2.059340476989746e-05,-0.9586102043527482,0.0007669904734939337,-0.07170980423688889
1629114700.2855492,1.9371509552001953e-07,1.4901161193847656e-07,-0.9609683738154872,-0.0007669904734939337,-0.0714605525135994
1629114700.2974756,1.9371509552001953e-07,1.4901161193847656e-07,-0.963422074081251,0.0,-0.07435408234596252
1629114700.4111407,1.4610588550567627e-05,-2.065300941467285e-05,-0.9658771825749701,0.0007030746201053262,-0.06819764524698257
1629114700.4152813,1.4610588550567627e-05,-2.065300941467285e-05,-0.9689993647672248,0.0,-0.0650460496544838
1629114700.4152882,1.4610588550567627e-05,-2.065300941467285e-05,-0.971318576119259,0.0,-0.07247552275657654
1629114700.5446951,4.316866397857666e-05,-6.246566772460938e-05,-0.9716358155980737,0.0011772412108257413,-0.007377114612609148
1629114700.544747,4.316866397857666e-05,-6.246566772460938e-05,-0.9672356941783159,0.0,0.13333739340305328
1629114700.5465524,0.00010099261999130249,-0.0001455545425415039,-0.9585107697644338,0.0030679618939757347,0.2643917500972748
1629114700.5538101,0.0001450181007385254,-0.00020742416381835938,-0.9461605725593598,0.0021694872993975878,0.3528628945350647
1629114700.6739893,0.0001450181007385254,-0.00020742416381835938,-0.9282118111044996,0.0,0.5439014434814453
1629114700.7130044,0.0001450181007385254,-0.00020742416381835938,-0.9008854789246019,0.0,0.5576805472373962
1629114700.7130234,0.00017683207988739014,-0.0002467930316925049,-0.8815312514810976,0.0015339809469878674,0.5864916443824768
1629114700.7148008,0.0002257898449897766,-0.00030481815338134766,-0.8585688705222773,0.0021092239767313004,0.6378425359725952
1629114700.807166,0.0002257898449897766,-0.00030481815338134766,-0.8361007225176253,0.0,0.6608296632766724
1629114700.8131013,0.00026015937328338623,-0.0003419816493988037,-0.8129281645403901,0.0015339809469878674,0.7021968960762024
1629114700.8131077,0.00029546022415161133,-0.0003782510757446289,-0.7853579716453757,0.0012346676085144281,0.6724450588226318
1629114700.8507109,0.00027736276388168335,-0.0003605484962463379,-0.7633359749524018,-0.0007669904734939337,0.6673336029052734
1629114700.9432406,0.00027736276388168335,-0.0003605484962463379,-0.7430365004722993,0.0,0.6151343584060669
1629114701.033523,0.0003339126706123352,-0.0004112124443054199,-0.7182352793704031,0.0022332959342747927,0.729448676109314
1629114701.0335364,0.0003723949193954468,-0.00044408440589904785,-0.695973363334807,0.0015339809469878674,0.6746017336845398
1629114701.0335717,0.0003920719027519226,-0.00045999884605407715,-0.6647421370452596,0.0005502323037944734,0.6789409518241882
1629114701.036658,0.0003519207239151001,-0.0004291832447052002,-0.6446916881927997,-0.0015339809469878674,0.6075880527496338
1629114701.0530686,0.0003519207239151001,-0.0004291832447052002,-0.6154544305738332,0.0,0.6799365282058716
1629114701.2218568,0.0003103315830230713,-0.00040033459663391113,-0.5977289323144552,-0.0015339809469878674,0.5371353626251221
1629114701.2218623,0.00035250186920166016,-0.0004283487796783447,-0.5745880786827111,0.0008727823151275516,0.39898115396499634
1629114701.2218695,0.00035250186920166016,-0.0004283487796783447,-0.5535810987211688,0.0,2.6258678436279297
1629114701.221901,0.00035250186920166016,-0.0004283487796783447,-0.5326456848965051,0.0,0.634406566619873
1629114701.225644,0.00037448108196258545,-0.00044089555740356445,-0.5056194229762164,0.0006327671580947936,0.6756573915481567
1629114701.380515,0.0003522112965583801,-0.00042885541915893555,-0.48528969615295753,-0.0007669904734939337,0.6160519123077393
1629114701.3848891,0.0003522112965583801,-0.00042885541915893555,-0.46639871082404594,0.0,0.5724538564682007
1629114701.3848965,0.0003294646739959717,-0.0004177391529083252,-0.441723111860923,-0.0006660706712864339,0.6493580937385559
1629114701.3902342,0.0003524571657180786,-0.00042831897735595703,-0.4214699173421679,0.0007669904734939337,0.6137327551841736
1629114701.4201367,0.0003989562392234802,-0.0004483163356781006,-0.39103509322292107,0.0009925758931785822,0.5967617034912109
1629114701.5542207,0.00042244791984558105,-0.0004577338695526123,-0.3717502339394335,0.0007669904734939337,0.5843892097473145
1629114701.5809295,0.0003987550735473633,-0.0004488229751586914,-0.3471907354928074,-0.0005752428551204503,0.5581703782081604
1629114701.5809383,0.0003987550735473633,-0.0004488229751586914,-0.3281495391777453,0.0,0.5770054459571838
1629114701.5828695,0.00035068392753601074,-0.0004329681396484375,-0.3095862702475966,-0.0015339809469878674,0.562523365020752
1629114701.5962784,0.00039906054735183716,-0.00044786930084228516,-0.2883947033807192,0.0013681452255696058,0.5727458596229553
1629114701.6495776,0.00037472695112228394,-0.00044089555740356445,-0.26970613010671074,-0.0007444319780915976,0.5496635437011719
1629114701.6904125,0.0019659772515296936,-0.0008587241172790527,-0.2438509530732109,0.031041407957673073,0.4878336489200592
1629114701.7867455,0.004742935299873352,-0.0015433430671691895,-0.239577052946673,0.0866699293255806,0.12951186299324036
1629114701.7867556,0.00857766717672348,-0.0024842023849487305,-0.24162613743782307,0.11965052038431168,-0.0620935894548893
1629114701.9516115,0.01336902379989624,-0.0036686360836029053,-0.24306572443353186,0.14516423642635345,-0.04234033450484276
1629114701.9516218,0.018651731312274933,-0.004974842071533203,-0.24172652042663556,0.1649029552936554,0.040581732988357544
1629114701.9561164,0.025288112461566925,-0.006605923175811768,-0.24028133746316074,0.1752278357744217,0.03705574944615364
1629114701.95614,0.031311921775341034,-0.008078187704086304,-0.23913680921497166,0.18791267275810242,0.034682679921388626
1629114701.957315,0.037882789969444275,-0.009657323360443115,-0.2325624335227315,0.18772092461585999,0.1826220154762268
1629114701.9713445,0.04409390687942505,-0.011108070611953735,-0.22635244432381507,0.1932816058397293,0.18818089365959167
1629114702.1258748,0.05026395618915558,-0.012511610984802246,-0.2209848165356563,0.19773973524570465,0.1677386462688446
1629114702.1343887,0.05873948335647583,-0.014391779899597168,-0.2156118202796178,0.1887296885251999,0.11680436879396439
1629114702.1344168,0.06477254629135132,-0.01571190357208252,-0.21523010254574734,0.1871456801891327,0.011566913686692715
1629114702.1422083,0.07105425745248795,-0.01707977056503296,-0.2135797813314624,0.19481559097766876,0.05001010373234749
1629114702.1422353,0.07746321335434914,-0.01845797896385193,-0.21005368140330702,0.1928078830242157,0.10370857268571854
1629114702.2956316,0.08387654274702072,-0.019815683364868164,-0.20718586434184352,0.1986505389213562,0.08690357208251953
1629114702.297454,0.09021998196840286,-0.021136730909347534,-0.20345162533957736,0.19634956121444702,0.11315851658582687
1629114702.2974606,0.09815916419029236,-0.02273985743522644,-0.1950386716923016,0.19284333288669586,0.20030850172042847
1629114702.308547,0.10442043095827103,-0.0239560604095459,-0.18866801740881714,0.1932816058397293,0.19305041432380676
1629114702.3299127,0.1106130750849843,-0.025126904249191284,-0.1850650278196724,0.19098062813282013,0.10918126255273819
1629114702.390785,0.11758001800626516,-0.026425808668136597,-0.18358039628695877,0.19154033064842224,0.040125202387571335
1629114702.5649116,0.12380226259119809,-0.027576059103012085,-0.18201768039357846,0.19174762070178986,0.047354988753795624
1629114702.5649257,0.1324654221534729,-0.029167473316192627,-0.18133104045475334,0.1914808452129364,0.014927076175808907
1629114702.5711112,0.13883903436362743,-0.030334293842315674,-0.18079900087083592,0.19634956121444702,0.016122153028845787
1629114702.5711172,0.14516707509756088,-0.03146868944168091,-0.17396116338792428,0.19481559097766876,0.20720742642879486
1629114702.573633,0.15160029754042625,-0.03258967399597168,-0.17107140665879075,0.19788354635238647,0.0875682532787323
1629114702.5819666,0.15781298279762268,-0.033649057149887085,-0.16672086346915407,0.19098062813282013,0.13183464109897614
1629114702.5998223,0.16572726145386696,-0.03496834635734558,-0.16363848125387692,0.19569481909275055,0.07518035918474197
1629114702.7476535,0.17212186008691788,-0.036014050245285034,-0.16054820107523096,0.19634956121444702,0.09364431351423264
1629114702.7476776,0.18409710004925728,-0.03790628910064697,-0.15288662059122723,0.19244156777858734,0.12161239981651306
1629114702.7477012,0.19062791764736176,-0.038900673389434814,-0.14931427871783565,0.20018452405929565,0.1082528755068779
1629114702.9082913,0.1972346007823944,-0.0399012565612793,-0.1513036411377908,0.20248548686504364,-0.06028377637267113
1629114702.913339,0.20521500706672668,-0.0411277711391449,-0.15369213165656095,0.20702843368053436,-0.06124300882220268
1629114702.9133523,0.21181678026914597,-0.042160242795944214,-0.1565819864419165,0.20248548686504364,-0.08757186681032181
1629114702.917364,0.21894171088933945,-0.04328744113445282,-0.15722501903590513,0.20037627220153809,-0.01786152459681034
1629114702.9189315,0.22566413134336472,-0.04436714947223663,-0.16128086178440748,0.20632044970989227,-0.12290477752685547
1629114703.0830727,0.23225724697113037,-0.045453548431396484,-0.16534053769162863,0.20248548686504364,-0.12302037328481674
1629114703.0849924,0.24078720062971115,-0.04692685604095459,-0.1767289706746002,0.2013082504272461,-0.2648470103740692
1629114703.0850008,0.2472110092639923,-0.04810059070587158,-0.18471634167906853,0.19788354635238647,-0.24204182624816895
