time,v,omega
1627303475.8161566,0.09704861608171497,0.0
1627303476.0135934,0.09704861608171497,0.0
1627303476.2102923,0.09704861608171497,0.0
1627303476.413395,0.09704861608171497,0.0
1627303476.8157825,0.09704861608171497,0.0
1627303477.0138135,0.09704861608171497,0.0
1627303477.2169104,0.09704861608171497,0.0
1627303477.4150605,0.09704861608171497,0.0
1627303477.617073,0.09704861608171497,0.0
1627303477.814614,0.09704861608171497,0.0
1627303478.016254,0.09704861608171497,0.0
1627303478.2179282,0.09704861608171497,0.0
1627303478.4222734,0.09704861608171497,0.0
1627303478.6185431,0.09704861608171497,0.0
1627303478.817856,0.09704861608171497,0.0
1627303479.0229034,0.09704861608171497,0.0
1627303479.2227244,0.09704861608171497,0.0
1627303479.4198444,0.09704861608171497,0.0
1627303479.619026,0.09704861608171497,0.0
1627303479.8215816,0.09704861608171497,0.0
1627303480.023267,0.09704861608171497,0.0
1627303480.2218788,0.09704861608171497,0.0
1627303480.4244244,0.09704861608171497,0.0
1627303480.6241262,0.09704861608171497,0.0
1627303480.8258948,0.09704861608171497,0.0
1627303481.0244257,0.09704861608171497,0.0
1627303481.2256918,0.09704861608171497,0.0
1627303481.4269974,0.09704861608171497,0.0
1627303481.6274924,0.09704861608171497,0.0
1627303481.8300903,0.09704861608171497,0.0
1627303482.0302331,0.09704861608171497,0.0
1627303482.2298203,0.09704861608171497,0.0
1627303482.4307592,0.09704861608171497,0.0
1627303482.6323838,0.09704861608171497,0.0
1627303482.8342168,0.09704861608171497,0.0
1627303483.0358021,0.09704861608171497,0.0
1627303483.2398474,0.09704861608171497,0.0
1627303483.435616,0.09704861608171497,0.0
1627303483.6368954,0.09704861608171497,0.0
1627303483.8383849,0.09704861608171497,0.0
1627303484.0400503,0.09704861608171497,0.0
1627303484.2413507,0.09704861608171497,0.0
1627303484.4401107,0.09704861608171497,0.0
1627303484.641427,0.09704861608171497,0.0
1627303484.8447804,0.09704861608171497,0.0
1627303485.041887,0.09704861608171497,0.0
1627303485.2458098,0.09704861608171497,0.0
1627303485.4465342,0.09704861608171497,0.0
1627303485.6459,0.09704861608171497,0.0
1627303485.845116,0.09704861608171497,0.0
1627303486.0466092,0.09704861608171497,0.0
1627303486.2473917,0.09704861608171497,0.0
1627303486.4489477,0.09704861608171497,0.0
1627303486.6494176,0.09704861608171497,0.0
1627303486.8494017,0.09704861608171497,0.0
1627303487.0495784,0.09704861608171497,0.0
1627303487.251405,0.09704861608171497,0.0
1627303487.4503894,0.09704861608171497,0.0
1627303487.651324,0.09704861608171497,0.0
1627303487.855467,0.09704861608171497,0.0
1627303488.0543013,0.09704861608171497,0.0
1627303488.254214,0.09704861608171497,0.0
1627303488.4563546,0.09704861608171497,0.0
1627303488.6562948,0.09704861608171497,0.0
1627303488.85918,0.09704861608171497,0.0
1627303489.0580053,0.09704861608171497,0.0
1627303489.2614057,0.09704861608171497,0.0
1627303489.459374,0.09704861608171497,0.0
1627303489.6612892,0.09704861608171497,0.0
1627303489.8674135,0.09704861608171497,0.0
1627303490.0664957,0.09704861608171497,0.0
1627303490.2637024,0.09704861608171497,0.0
1627303490.4633749,0.09704861608171497,0.0
1627303490.6669471,0.09704861608171497,0.0
1627303490.865974,0.09704861608171497,0.0
1627303491.0654416,0.09704861608171497,0.0
1627303491.268524,0.09704861608171497,0.0
1627303491.46813,0.09704861608171497,0.0
1627303491.6665804,0.09704861608171497,0.0
1627303491.8696313,0.09704861608171497,0.0
1627303492.0688527,0.09704861608171497,0.0
1627303492.2762227,0.09704861608171497,0.0
1627303492.6713645,0.09704861608171497,0.0
1627303492.871729,0.09704861608171497,0.0
1627303493.0741987,0.09704861608171497,0.0
1627303493.2761598,0.09704861608171497,0.0
1627303493.6744616,0.09704861608171497,0.0
1627303493.8758407,0.09704861608171497,0.0
1627303494.0746663,0.09704861608171497,0.0
1627303494.2749689,0.09704861608171497,0.0
1627303494.4787626,0.09704861608171497,0.0
1627303494.677117,0.09704861608171497,0.0
1627303494.8777776,0.09704861608171497,0.0
1627303495.0795417,0.09704861608171497,0.0
1627303495.2836177,0.09704861608171497,0.0
1627303495.480235,0.09704861608171497,0.0
1627303495.6787484,0.09704861608171497,0.0
1627303495.8813221,0.09704861608171497,0.0
1627303496.0830708,0.09704861608171497,0.0
1627303496.2817523,0.09704861608171497,0.0
1627303496.4817429,0.09704861608171497,0.0
1627303496.6824558,0.09704861608171497,0.0
1627303496.8836148,0.09704861608171497,0.0
1627303497.0827036,0.09704861608171497,0.0
1627303497.2870684,0.09704861608171497,0.0
1627303497.484858,0.09704861608171497,0.0
1627303497.6859462,0.09704861608171497,0.0
1627303497.886015,0.09704861608171497,0.0
1627303498.088614,0.09704861608171497,0.0
1627303498.2892215,0.09704861608171497,0.0
