time,x,y,yaw,v,omega
1627481370.7463596,0.0,0.0,-2.507403888274323,0.0,0.0008453022455796599
1627481370.787002,0.0,0.0,-2.507345701505171,0.0,0.0017628525383770466
1627481370.823362,0.0,0.0,-2.5074470141312593,0.0,-0.0015352711779996753
1627481370.8702023,0.0,0.0,-2.5073940600590046,0.0,0.0016039068577811122
1627481370.9139318,0.0,0.0,-2.507360717345253,0.0,0.0010114727774634957
1627481370.9438531,0.0,0.0,-2.5073938775769244,0.0,-0.0009747112635523081
1627481370.9856496,0.0,0.0,-2.507374507997527,0.0,0.0005852092290297151
1627481370.9992442,0.0,0.0,-2.507220774082195,0.0,0.0034949996042996645
1627481371.0452323,0.0,0.0,-2.5073297342032523,0.0,-0.00330173596739769
1627481371.0888174,0.0,0.0,-2.5073404550935297,0.0,-0.00033527612686157227
1627481371.1021185,0.0,0.0,-2.5074658562057066,0.0,-0.0033002151176333427
1627481371.1501756,0.0,0.0,-2.507405309067901,0.0,0.0018924474716186523
1627481371.1917713,0.0,0.0,-2.5073518864054694,0.0,0.0014834933681413531
1627481371.2103684,0.0,0.0,-2.5073859394242293,0.0,-0.0009470515651628375
1627481371.2572012,0.0,0.0,-2.5074219284627595,0.0,-0.001125037670135498
1627481371.3002963,0.0,0.0,-2.5073805104724127,0.0,0.0009877340635284781
1627481371.3442943,0.0,0.0,-2.5074360517565624,0.0,-0.001735985279083252
1627481371.388547,0.0,0.0,-2.507443657633899,0.0,-0.00021192763233557343
1627481371.4328449,0.0,0.0,-2.507572464820885,0.0,-0.0033880535047501326
1627481371.4763777,0.0,0.0,-2.50747686429873,0.0,0.002731595654040575
1627481371.4763908,0.0,0.0,-2.507343237962939,0.0,0.0031049861572682858
1627481371.5203872,0.0,0.0,-2.5074539552498294,0.0,-0.0031607490964233875
1627481371.5618281,0.0,0.0,-2.5074236816520195,0.0,0.0005046526785008609
1627481371.6114728,0.0,0.0,-2.5074563145823787,0.0,-0.0009332384215667844
1627481371.6601753,0.0,0.0,-2.5073726179700055,0.0,0.0013497568434104323
1627481371.7101858,0.0,0.0,-2.5074529124530516,0.0,-0.0024347594007849693
1627481371.7568655,0.0,0.0,-2.507497837781556,0.0,-0.0006791317136958241
1627481371.8048315,0.0,0.0,-2.5074849395326777,0.0,0.00039013949572108686
1627481371.857481,0.0,0.0,-2.507468456692255,0.0,0.0005140900611877441
1627481371.9002416,-0.0009174346923828125,-0.0006748437881469727,-2.5074787543831167,0.024760454893112183,-0.0002228695375379175
1627481371.9448004,-0.0031185150146484375,-0.002295851707458496,-2.5060985113945278,0.08283497393131256,0.041824400424957275
1627481371.9885664,-0.006313323974609375,-0.004658699035644531,-2.5035462428165327,0.12418055534362793,0.07975846529006958
1627481371.9886284,-0.012291908264160156,-0.00908958911895752,-2.5040157285911016,0.15502795577049255,-0.009780128486454487
1627481372.032712,-0.016954421997070312,-0.012533307075500488,-2.506758754224135,0.17564082145690918,-0.0831213891506195
1627481372.074361,-0.025018692016601562,-0.018485665321350098,-2.5047059703835597,0.1891138106584549,0.03873177245259285
1627481372.1606777,-0.03010272979736328,-0.02225315570831299,-2.5029671270706695,0.19773973524570465,0.05433708429336548
1627481372.2042077,-0.040538787841796875,-0.030020713806152344,-2.500551476820682,0.19711655378341675,0.03660086542367935
1627481372.24818,-0.045958518981933594,-0.0340576171875,-2.502234686567107,0.21118603646755219,-0.05260109901428223
1627481372.2924871,-0.05622577667236328,-0.041755080223083496,-2.4943504668745247,0.20050808787345886,0.12319162487983704
1627481372.3364427,-0.06158924102783203,-0.04582500457763672,-2.490533329457211,0.21039508283138275,0.11928379535675049
1627481372.380208,-0.07146739959716797,-0.05332446098327637,-2.4939121898528125,0.20003606379032135,-0.05449787154793739
1627481372.4244804,-0.07674312591552734,-0.05730009078979492,-2.497746013780358,0.2064402848482132,-0.11980533599853516
1627481372.468475,-0.08644676208496094,-0.06460976600646973,-2.4942745696679203,0.19916605949401855,0.0569077804684639
1627481372.5121784,-0.09175300598144531,-0.06862950325012207,-2.4922511604329074,0.20802220702171326,0.06323307752609253
1627481372.5586843,-0.1010284423828125,-0.07566678524017334,-2.492835086896923,0.2042616754770279,-0.010243633762001991
1627481372.6003835,-0.106292724609375,-0.07965743541717529,-2.493133600209523,0.2064402848482132,-0.009328126907348633
1627481372.6482587,-0.11542224884033203,-0.0865938663482666,-2.4906051551792974,0.20115335285663605,0.044358402490615845
1627481372.6922715,-0.12073612213134766,-0.09064483642578125,-2.48990539923299,0.2088131606578827,0.021867454051971436
1627481372.7363577,-0.1279745101928711,-0.09617972373962402,-2.487612454464002,0.19808363914489746,0.04984503239393234
1627481372.780249,-0.1331157684326172,-0.10012316703796387,-2.486960916883816,0.20248548686504364,0.020362436771392822
1627481372.8243015,-0.13853836059570312,-0.10428166389465332,-2.4878792811498682,0.207087442278862,-0.02782995067536831
1627481372.8243165,-0.14404296875,-0.10850024223327637,-2.487513756545235,0.20397435128688812,0.010749872773885727
1627481372.8689582,-0.14942264556884766,-0.11263144016265869,-2.485982852523586,0.20555345714092255,0.04639047384262085
1627481372.8828194,-0.15605735778808594,-0.11774706840515137,-2.483514565186849,0.1994723081588745,0.058770179748535156
1627481372.9318912,-0.16141891479492188,-0.1219024658203125,-2.48101238109858,0.2119770050048828,0.07819384336471558
1627481372.97632,-0.1696643829345703,-0.1283276081085205,-2.478290991646819,0.20102526247501373,0.05233287811279297
1627481373.0222664,-0.1748485565185547,-0.13238143920898438,-2.4775371383164924,0.20564933121204376,0.023558735847473145
1627481373.064484,-0.1815652847290039,-0.13763904571533203,-2.477343042450074,0.20308813452720642,0.004620779305696487
1627481373.1083262,-0.1866283416748047,-0.14160048961639404,-2.478050268920594,0.20090357959270477,-0.022098422050476074
1627481373.152188,-0.19413280487060547,-0.14749455451965332,-2.4735324091331936,0.2030240148305893,0.09612327069044113
1627481373.1962523,-0.19939422607421875,-0.15165460109710693,-2.4716151413138743,0.20960412919521332,0.059917569160461426
1627481373.2401726,-0.20916175842285156,-0.15941989421844482,-2.4681920590030995,0.2012607753276825,0.05520928278565407
1627481373.2843056,-0.21438312530517578,-0.1635899543762207,-2.467113524494202,0.2088131606578827,0.0337064266204834
1627481373.3283627,-0.2240581512451172,-0.17139029502868652,-2.4589827376488977,0.2037302851676941,0.13329161703586578
1627481373.3725038,-0.22913837432861328,-0.17553377151489258,-2.455778844118113,0.20485836267471313,0.1001209020614624
1627481373.4162724,-0.23893165588378906,-0.183549165725708,-2.4556326201956518,0.20087847113609314,0.0023198507260531187
1627481373.4602432,-0.2440013885498047,-0.1877049207687378,-2.4542860994952167,0.20485836267471313,0.04208087921142578
1627481373.5042236,-0.2533855438232422,-0.19542145729064941,-2.4524989452151402,0.20591744780540466,0.030291281640529633
1627481373.5483434,-0.2549457550048828,-0.19671165943145752,-2.4490237124650256,0.20248548686504364,0.3475189208984375
1627481373.5924444,-0.2600994110107422,-0.2010042667388916,-2.4451937886537607,0.20960412919521332,0.11968612670898438
