time,v,omega
1627304700.3117461,0.0,0.0
1627304702.4159892,0.2199999988079071,0.0
1627304702.5170171,0.2199999988079071,0.0
1627304702.615181,0.2199999988079071,0.0
1627304702.7154403,0.2199999988079071,0.0
1627304702.8157456,0.2199999988079071,0.0
1627304702.9156096,0.2199999988079071,0.0
1627304703.0153272,0.20842105150222778,0.06858108937740326
1627304703.1159976,0.2199999988079071,0.005036661401391029
1627304703.2178504,0.2199999988079071,0.014736498706042765
1627304703.3156948,0.2199999988079071,0.034687671810388565
1627304703.4152312,0.2199999988079071,0.04481424391269684
1627304703.5158627,0.2199999988079071,0.0472293347120285
1627304703.6160352,0.2199999988079071,0.0546421855688095
1627304703.715412,0.2199999988079071,0.07600869983434676
1627304703.8152695,0.19684210419654846,-0.004782806150615215
1627304703.91548,0.19684210419654846,0.027404528111219406
1627304704.0154455,0.17368420958518982,0.04046149179339409
1627304704.1158693,0.17368420958518982,0.006299391854554415
1627304704.2157292,0.11578947305679321,0.02491159364581108
1627304704.3153567,0.17368420958518982,0.03274093195796013
1627304704.4152908,0.11578947305679321,-0.02082066610455513
1627304704.5157948,0.18526315689086914,0.025880884379148483
1627304704.6155648,0.1621052622795105,-0.008834315463900568
1627304704.7159352,0.11578947305679321,-0.04576883092522621
1627304704.8174756,0.11578947305679321,-0.025774011388421062
1627304704.9177983,0.11578947305679321,-0.030092371627688408
1627304705.0153215,0.11578947305679321,-0.0859614685177803
1627304705.1156478,0.12736842036247253,-0.009268688969314098
1627304705.2154253,0.12736842036247253,-0.11491888761520386
1627304705.3155606,0.12736842036247253,-0.06572216749191286
1627304705.415322,0.11578947305679321,-0.11492834240198134
1627304705.5161982,0.12736842036247253,-0.114817276597023
1627304705.6155593,0.11578947305679321,-0.16829755902290344
1627304705.7183163,0.11578947305679321,-0.12049875408411026
1627304705.8171077,0.11578947305679321,-0.09786106646060945
1627304705.915475,0.11578947305679321,-0.1472690999507904
1627304706.0154216,0.11578947305679321,-0.11786209791898727
1627304706.115446,0.11578947305679321,-0.06912712752819061
1627304706.2153022,0.11578947305679321,-0.12060678750276566
1627304706.3176522,0.11578947305679321,-0.10575751215219499
1627304706.415587,0.11578947305679321,-0.1424645483493805
1627304706.5156856,0.11578947305679321,-0.10177872329950331
1627304706.6153998,0.11578947305679321,-0.14163459837436676
1627304706.7154922,0.11578947305679321,-0.12757702171802518
1627304706.8151627,0.12736842036247253,0.18569211661815646
1627304706.9158063,0.11578947305679321,0.314274549484253
1627304707.0152931,0.12736842036247253,0.29276403784751887
1627304707.1159635,0.11578947305679321,0.41179823875427246
1627304707.2156398,0.11578947305679321,0.3983460068702698
1627304707.3192687,0.11578947305679321,0.5274149775505066
1627304707.4153059,0.11578947305679321,0.48493316769599915
1627304707.5156786,0.11578947305679321,0.4802967607975006
