time,x,y,yaw,v,omega
1627.4815117991304,14.740618705749512,-2.237095355987549,-2.7069930979218495,0.0,5.676633008988574e-06
1627.4815118356657,14.740641593933105,-2.2370846271514893,-2.706994985019599,-0.0007669904734939337,-5.7798442867351696e-05
1627.4815118539293,14.740618705749512,-2.237095355987549,-2.7068765279582685,0.00040175692993216217,0.00188085762783885
1627.4815119062284,14.740618705749512,-2.237095355987549,-2.706945653201322,0.0,-0.002095193602144718
1627.481511964012,14.740618705749512,-2.237095355987549,-2.7069654474285096,0.0,-0.0006183981895446777
1627.4815119826817,14.740618705749512,-2.237095355987549,-2.706981656796832,0.0,-0.00027478751144371927
1627.481512029374,14.740618705749512,-2.237095355987549,-2.7070002722945885,0.0,-0.0005635348497889936
1627.4815120529256,14.740618705749512,-2.237095355987549,-2.7070770444852137,0.0,-0.0018724581459537148
1627.481512095484,14.740618705749512,-2.237095355987549,-2.706992838435604,0.0,0.002550356322899461
1627.481512145514,14.740641593933105,-2.2370846271514893,-2.7070131299121982,-0.0007669904734939337,-0.0006141084595583379
1627.481512164667,14.740618705749512,-2.237095355987549,-2.7068877093444343,0.0006840726127848029,0.00338940997608006
1627.4815122194784,14.740618705749512,-2.237095355987549,-2.7069799808731707,0.0,-0.002795999636873603
1627.4815122451505,14.740618705749512,-2.237095355987549,-2.7073039945221637,0.0,-0.006113412324339151
1627.4815122886978,14.740618705749512,-2.237095355987549,-2.707276131015989,0.0,0.0008717179298400879
1627.4815123378573,14.740618705749512,-2.237095355987549,-2.7072388979691264,0.0,0.0011270696995779872
1627.4815123804435,14.740641593933105,-2.2370846271514893,-2.7070908700360503,-0.000602635380346328,0.0035251888912171125
1627.4815124406987,14.740618705749512,-2.237095355987549,-2.7071928892072603,0.0007669904734939337,-0.003092216793447733
1627.481512499091,14.740618705749512,-2.237095355987549,-2.7072813439106738,0.0,-0.0026804027147591114
1627.48151254516,14.740618705749512,-2.237095355987549,-2.7075238066444562,0.0,-0.0029934777412563562
1627.4815125882792,14.740618705749512,-2.237095355987549,-2.7074468160261818,0.0,0.0022649765014648438
1627.4815126325984,14.740618705749512,-2.237095355987549,-2.7072591904805856,0.0,0.0030263778753578663
1627.4815126811848,14.740618705749512,-2.237095355987549,-2.7073071353950966,0.0,-0.0014521859120577574
1627.4815127244603,14.740618705749512,-2.237095355987549,-2.707351183335873,0.0,-0.001336588989943266
1627.4815127244992,14.740618705749512,-2.237095355987549,-2.7074890043489943,0.0,-0.0032047892455011606
1627.481512772225,14.740618705749512,-2.237095355987549,-2.7074053363869486,0.0,0.002535906620323658
1627.4815128002897,14.740618705749512,-2.237095355987549,-2.7074661416306713,0.0,-0.0010856559965759516
1627.48151284867,14.740618705749512,-2.237095355987549,-2.7073860110280457,0.0,0.0024275346659123898
1627.4815128926818,14.740618705749512,-2.237095355987549,-2.707431810442728,0.0,-0.0010645666625350714
1627.481512936389,14.740618705749512,-2.237095355987549,-2.7074861492315123,0.0,-0.0016472556162625551
1627.481512981317,14.740618705749512,-2.237095355987549,-2.7074432790250698,0.0,0.0013004649663344026
1627.4815129813544,14.740618705749512,-2.237095355987549,-2.7073440348363467,0.0,0.002306561218574643
1627.4815130244756,14.740618705749512,-2.237095355987549,-2.707426522725947,0.0,-0.0024997827131301165
1627.4815130715494,14.740618705749512,-2.237095355987549,-2.707423170560018,0.0,0.00010114727774634957
1627.4815131172263,14.740618705749512,-2.237095355987549,-2.7075398067160217,0.0,-0.0029146671295166016
1627.4815131606213,14.740618705749512,-2.237095355987549,-2.7074768273371506,0.0,0.0019073486328125
1627.4815132095766,14.740618705749512,-2.237095355987549,-2.707572673788193,0.0,-0.0019168853759765625
1627.4815132650897,14.740641593933105,-2.2370846271514893,-2.7074949740496583,-0.0007669904734939337,0.002355286618694663
1627.4815133092638,14.740801811218262,-2.237009286880493,-2.696082861919577,-0.0019907280802726746,0.12822633981704712
1627.4815133522209,14.740938186645508,-2.236943244934082,-2.685994883870122,-0.004601942840963602,0.3056959807872772
1627.4815133967156,14.741096496582031,-2.2368640899658203,-2.6706242842687042,-0.005368933547288179,0.4657759666442871
1627.4815134407306,14.74134349822998,-2.2367351055145264,-2.648584361019917,-0.006327671464532614,0.5009065866470337
1627.4815134851294,14.741543769836426,-2.236625909805298,-2.6335973865875917,-0.006902914494276047,0.4541512727737427
1627.4815135285878,14.7417631149292,-2.236499547958374,-2.6048193070208208,-0.004962879698723555,0.5642759799957275
1627.4815135733113,14.741957664489746,-2.2363815307617188,-2.589412695114026,-0.006902914494276047,0.46686694025993347
1627.4815135733277,14.742192268371582,-2.236232042312622,-2.5600397918984084,-0.005800365470349789,0.6119360327720642
1627.4815136206464,14.742382049560547,-2.236105442047119,-2.5446204868900293,-0.006902914494276047,0.4672498404979706
1627.4815136595907,14.742691993713379,-2.235886335372925,-2.5077116665760633,-0.00593219231814146,0.5767010450363159
